19990706,8631.25,8663.92,8446.19,8454.49,0.184280779,-2.047907314
19990707,8464.75,8500.61,8390.99,8470.07,1.44461616,0.062848873
19990708,8533.87,8610.9,8525.43,8592.43,-0.490664457,0.686206844
19990709,8624.38,8663.06,8538.82,8550.27,-1.010143539,-0.859308147
19990712,8582.89,8592.05,8455.14,8463.9,-3.064781011,-1.386362868
19990713,8441.14,8441.14,8194.97,8204.5,-3.849594735,-2.803412809
19990714,8162.72,8249.16,7792.54,7888.66,0.372433341,-3.357459278
19990715,7868.47,7964.99,7737.38,7918.04,-6.396279887,0.629982703
19990716,7987.26,8024.19,7402.53,7411.58,-0.611880328,-7.207477909
19990717,7224.23,7368.5,7068.88,7366.23,0.280469114,1.965607407
19990719,7364.88,7455.22,7192.99,7386.89,5.685207171,0.298850762
19990720,7543.61,7826.49,7543.61,7806.85,-0.258747126,3.489575946
19990721,7704.24,7830.76,7640.32,7786.65,-1.38673242,1.069670727
19990722,7743.42,7798.94,7675.25,7678.67,0.597108614,-0.836193827
19990723,7634.82,7735.52,7619.41,7724.52,-1.66754698,1.174880351
19990726,7702.08,7730.6,7590.39,7595.71,-2.998271393,-1.381055507
19990727,7520.79,7538.53,7329.74,7367.97,1.581575386,-2.031967386
19990728,7485.25,7533.87,7433.53,7484.5,-1.671855167,-0.010019705
19990729,7513.08,7513.08,7343.58,7359.37,0.730225549,-2.045898619
19990730,7169.35,7420.84,7150.04,7413.11,-1.164963153,3.400029291
19990731,7397.48,7467.33,7321.96,7326.75,-1.785375508,-0.956136414
19990802,7328.54,7355.15,7176.54,7195.94,-0.288357046,-1.809364485
19990803,7114.65,7191.96,6968.54,7175.19,-0.897397839,0.850920284
19990804,7181.08,7274.66,7105.91,7110.8,-2.124514823,-0.978682872
19990805,7038.54,7078.58,6941.65,6959.73,-1.957116152,-1.119692436
19990806,6988.51,7031.8,6817.58,6823.52,3.315297676,-2.360875208
19990807,6820.95,7070.67,6771.75,7049.74,-0.308238318,3.354224851
19990809,7066.76,7110.82,7017.86,7028.01,3.437530681,-0.548341814
19990810,7051.33,7269.6,7030.26,7269.6,-0.562892044,3.095444406
19990811,7276.96,7321,7206.02,7228.68,1.404959135,-0.663463864
19990812,7294.53,7393.89,7277.81,7330.24,4.035474964,0.489544906
19990813,7530.52,7683.03,7504.88,7626.05,5.145783204,1.268571095
19990816,7748.15,8018.47,7748.15,8018.47,0.810129613,3.488832818
19990817,8006.3,8101.41,7924.01,8083.43,-1.109924871,0.963366349
19990818,8105.07,8155.74,7993.1,7993.71,-0.363285633,-1.373954821
19990819,7953.93,8005.43,7916.43,7964.67,1.917844682,0.13502759
19990820,7976.84,8135.66,7975.52,8117.42,0.445338544,1.762352009
19990821,8219.57,8278.3,8153.57,8153.57,-0.411966783,-0.802961712
19990823,8168.77,8193.76,8086.27,8119.98,-1.669831699,-0.597274743
19990824,8212.38,8255.48,7984.39,7984.39,1.787237347,-2.776174507
19990825,7999.13,8133.95,7954.35,8127.09,-0.363229643,1.599673965
19990826,8171.28,8240.17,8077.18,8097.57,-0.538433135,-0.902061856
19990827,8082.91,8135.24,8027.86,8053.97,0.215918361,-0.358039369
19990830,8054.83,8159.56,8041.42,8071.36,1.070079887,0.205218484
19990831,8075.8,8196.66,8072.45,8157.73,1.417060874,1.014512494
19990901,8225.61,8360.84,8225.61,8273.33,-0.570266144,0.580139345
19990902,8349.03,8414.6,8214.61,8226.15,-1.84995411,-1.471787741
19990903,8208.7,8217.24,8073.97,8073.97,-0.109735359,-1.641307393
19990904,8187.49,8215.51,8015.41,8065.11,0.808048495,-1.494719383
19990906,8072.77,8135.37,8006.25,8130.28,-2.269540532,0.712394878
19990907,8162.8,8196.38,7933.28,7945.76,0.346599948,-2.658891557
19990908,7946.67,8033.31,7891.66,7973.3,0.648664919,0.33510892
19990909,7981.28,8048.14,7955.81,8025.02,1.700182679,0.548032396
19990910,8085.36,8175.36,8085.36,8161.46,0.211114188,0.941207318
19990913,8201,8250.73,8159.19,8178.69,-1.059705161,-0.272039995
19990914,8195.61,8200.53,8054.87,8092.02,-1.495053151,-1.263969369
19990915,8077.41,8117.97,7970.07,7971.04,-0.026847187,-1.316882516
19990916,7911.88,8003.4,7897.56,7968.9,-0.652285761,0.720688383
19990917,7987.74,8043.51,7903.3,7916.92,1.263243787,-0.886608728
19990918,7995.3,8069.7,7985.12,8016.93,-0.558692667,0.270533939
19990920,8028.42,8028.42,7947.94,7972.14,-2.66189505,-0.701009663
19990927,7789.84,7789.84,7755.86,7759.93,-2.346412919,-0.383961673
19990928,7636.47,7636.47,7537.47,7577.85,0.496182954,-0.767632165
19990929,7515.48,7615.45,7415.58,7615.45,-0.218765798,1.330187826
19990930,7598.96,7680.32,7566.99,7598.79,1.265991033,-0.002237148
19991001,7633.08,7704.76,7613.92,7694.99,-0.460559403,0.811074953
19991002,7715.77,7739.5,7587.21,7659.55,0.338531637,-0.728637583
19991004,7668.69,7715.38,7592.34,7685.48,-1.671593707,0.218942218
19991005,7743.72,7763.61,7545.72,7557.01,-0.732829519,-2.411115071
19991006,7526.91,7546.78,7462.45,7501.63,1.471280242,-0.335861595
19991007,7558.09,7656.85,7558.09,7612,-0.775354703,0.713275444
19991008,7610.29,7634.76,7542.47,7552.98,0.716670771,-0.753059345
19991011,7555.94,7642.26,7554.07,7607.11,3.000613899,0.677215542
19991012,7658.21,7840.57,7658.21,7835.37,0.020037343,2.313334317
19991013,7806.92,7890.86,7784.44,7836.94,0.54830074,0.384530647
19991014,7777.7,7879.91,7773.21,7879.91,-0.771836227,1.314141713
19991015,7923.19,7959.52,7818.42,7819.09,0.131728884,-1.313864744
19991016,7721.69,7838.39,7714.03,7829.39,-1.074540928,1.394772388
19991018,7804.8,7818.6,7726.62,7745.26,-0.675251702,-0.762863879
19991019,7759.93,7798.16,7684.3,7692.96,-0.342130987,-0.863023249
19991020,7698.62,7721.15,7653.85,7666.64,-0.153130967,-0.415399123
19991021,7766.74,7792.72,7645.46,7654.9,-1.244562306,-1.439986404
19991022,7670.33,7691.34,7505.07,7559.63,1.603782196,-1.443223434
19991025,7583.7,7680.87,7570.71,7680.87,0.252835942,1.281300684
19991026,7690.31,7787.38,7667.21,7700.29,0.012077467,0.129773702
19991027,7731.17,7780.21,7669.83,7701.22,-0.251518591,-0.387392853
19991028,7729.62,7744.33,7669.49,7681.85,0.323099253,-0.61801227
19991029,7751.51,7776.85,7667.81,7706.67,1.922750033,-0.578467937
19991030,7778.45,7859.55,7766.62,7854.85,-0.508730275,0.982200824
19991101,7871.07,7874.26,7808.9,7814.89,-1.19387477,-0.713753022
19991102,7789.35,7805.82,7687.72,7721.59,-1.83252413,-0.869905705
19991103,7729.1,7741.52,7572.11,7580.09,-1.462515617,-1.927908812
19991104,7589.93,7605.95,7460.21,7469.23,0.254778605,-1.590264996
19991105,7466.63,7498.19,7404.31,7488.26,-1.491668291,0.289688923
19991106,7526.65,7532.49,7371.51,7376.56,0.337962411,-1.994114247
19991108,7318.28,7411.73,7261.31,7401.49,-0.524218772,1.137015802
19991109,7420.05,7430.4,7362.69,7362.69,0.531327545,-0.773040613
19991110,7356.73,7506.46,7355.38,7401.81,1.761866354,0.612772251
19991111,7464.99,7549.29,7464.99,7532.22,0.170069382,0.90060402
19991115,7575.61,7577.56,7492.48,7545.03,0.810732363,-0.403663863
19991116,7570.98,7646.25,7554.17,7606.2,0.520364965,0.465197372
19991117,7661.25,7687.04,7612.19,7645.78,0.945358093,-0.201925273
19991118,7633.61,7745.9,7626.05,7718.06,0.683461906,1.106291781
19991119,7787.2,7858.4,7756.34,7770.81,1.666879,-0.210473598
19991120,7890.51,7944.49,7864.57,7900.34,1.923588099,0.124580033
19991122,7967.05,8088.53,7944.02,8052.31,-0.076003035,1.070157712
19991123,8105.12,8152.33,8007.17,8046.19,-1.545327664,-0.727071283
19991124,7950.12,8034.73,7913.21,7921.85,-0.218635798,-0.355592117
19991125,7919.68,7933.82,7808.92,7904.53,-3.910289416,-0.191295608
19991126,7913.91,7955.13,7558.4,7595.44,3.007857346,-4.024180209
19991129,7706.12,7823.9,7688.58,7823.9,-1.316862434,1.528395613
19991130,7857.05,7884.23,7707.17,7720.87,0.587110002,-1.733220484
19991201,7702.18,7767.08,7684.42,7766.2,0.515824985,0.831193247
19991202,7802.83,7872.58,7773.75,7806.26,1.625746516,0.04395841
19991203,7880.49,7957.09,7858.58,7933.17,0.394798044,0.66848635
19991204,8039.64,8087.49,7946.11,7964.49,-0.879277895,-0.934743347
19991206,7982.74,7982.74,7859.76,7894.46,-0.853889943,-1.105885949
19991207,7899.85,7907.01,7812.29,7827.05,-0.204802576,-0.921536485
19991208,7826.85,7910.76,7798.92,7811.02,-0.924079058,-0.202252503
19991209,7797.61,7862.37,7728.77,7738.84,-0.065513695,-0.753692478
19991210,7754.57,7767.99,7687.36,7733.77,1.937476806,-0.268228928
19991213,7782.48,7883.61,7782.48,7883.61,-0.424551696,1.299457242
19991214,7921.2,7932.47,7843.58,7850.14,0.124201607,-0.8970863
19991215,7832.26,7895.22,7831.87,7859.89,-1.528392891,0.352771741
19991216,7891.08,7904.84,7721.5,7739.76,-0.213701717,-1.917608236
19991217,7762.88,7792.99,7684.64,7723.22,0.966565759,-0.510892865
19991218,7748.69,7841.5,7748.69,7797.87,-0.19146254,0.634687928
19991220,7821.95,7827.49,7741.84,7782.94,1.944252429,-0.498724743
19991221,7803.93,7946.05,7803.93,7934.26,0.863344534,1.670055985
19991222,8033.37,8079.57,7979.72,8002.76,1.008776972,-0.381035605
19991223,8043.88,8117.73,8013.18,8083.49,1.681946783,0.492424054
19991224,8144.84,8225.39,8144.84,8219.45,2.379964596,0.916040094
19991227,8274.83,8415.07,8253.79,8415.07,0.401303851,1.69477802
19991228,8451.72,8480.5,8376.29,8448.84,3.642038434,-0.034075904
20000104,8644.91,8803.61,8642.5,8756.55,1.065716521,1.291395746
20000105,8690.6,8867.68,8668.02,8849.87,0.815379209,1.832669781
20000106,8876.59,9023.99,8863.91,8922.03,-0.858100679,0.511908289
20000107,8856.87,8940.77,8739.43,8845.47,2.906911673,-0.128713643
20000110,8918.6,9126.02,8891.79,9102.6,-1.928789577,2.063104075
20000111,9199.1,9332.52,8890.45,8927.03,2.437764856,-2.957571936
20000112,8964.78,9144.65,8937.31,9144.65,-0.409638422,2.006407296
20000113,9168.73,9237.85,9095.35,9107.19,-0.92179915,-0.671194375
20000114,9172.17,9236.85,8967.56,9023.24,1.863299657,-1.623716089
20000115,9155.74,9210.37,9105.02,9191.37,1.34974438,0.389154782
20000117,9256.57,9384.52,9230.39,9315.43,-0.700343409,0.635872683
20000118,9346.98,9353.89,9210.36,9250.19,-1.06754564,-1.035521634
20000119,9255.7,9335.73,9150.86,9151.44,-0.158335737,-1.126441004
20000120,9175.27,9211.34,9077.7,9136.95,1.302294529,-0.417644385
20000121,9170.41,9305.27,9170.41,9255.94,1.416711863,0.932673675
20000124,9327.98,9425.87,9327.98,9387.07,-0.156598385,0.633470483
20000125,9411.1,9413.21,9308.01,9372.37,2.23625401,-0.411535315
20000126,9469.74,9617.32,9469.74,9581.96,0.4907138,1.185037815
20000127,9639.86,9733.26,9618.3,9628.98,0.705474515,-0.11286471
20000128,9600.45,9753.72,9600.45,9696.91,-0.624219468,1.004744569
20000129,9618.78,9677.55,9585.82,9636.38,1.126045258,0.182975388
20000131,9653.24,9749.51,9613.8,9744.89,1.144189416,0.949422163
20000201,9829.68,9901.8,9800.63,9856.39,1.547118164,0.271728073
20000209,10039.67,10137.24,9932.07,10008.88,0.487467129,-0.306683387
20000210,10008.38,10098.3,9957.66,10057.67,0.705928908,0.492487296
20000211,10125.51,10227.33,10096.54,10128.67,-1.552227489,0.031208305
20000214,10140.65,10167.71,9963.5,9971.45,-0.137492541,-1.668532096
20000215,9982.27,10014.25,9853.86,9957.74,1.0720304,-0.245735689
20000216,10010.87,10099.97,10010.87,10064.49,1.368275988,0.535617783
20000217,10089.89,10267.46,10089.89,10202.2,-1.037227265,1.113094394
20000218,10266.79,10393.59,10062.23,10096.38,0.640526605,-1.659817723
20000219,10084.29,10168.18,10031.92,10161.05,-2.444432416,0.76118398
20000221,10165.24,10212.99,9912.67,9912.67,-1.82332308,-2.484643747
20000222,9860.12,9917.13,9596.68,9731.93,-0.921399969,-1.300085597
20000223,9738.19,9803.81,9623.46,9642.26,-0.446886933,-0.985090659
20000224,9725.3,9781.31,9582,9599.17,-1.736400126,-1.296926573
20000225,9620.92,9639.12,9407.79,9432.49,0.036575708,-1.958544505
20000229,9525.65,9581,9410.11,9435.94,2.68293355,-0.941773002
20000301,9572.24,9689.1,9572.24,9689.1,-1.499416871,1.220821877
20000302,9757.08,9781.27,9543.58,9543.82,0.463231704,-2.185694901
20000303,9557.66,9650.74,9547.4,9588.03,-0.730702762,0.317755601
20000304,9668.21,9712.24,9505.93,9517.97,-1.57659669,-1.553958799
20000306,9519.8,9519.8,9356.58,9367.91,0.129804834,-1.595516713
20000307,9340.49,9440.32,9286.39,9380.07,0.10042569,0.423746506
20000308,9402.7,9482.18,9379.29,9389.49,2.106397685,-0.140491561
20000309,9453.7,9587.27,9453.7,9587.27,-1.64457661,1.41288596
20000310,9662.61,9712.39,9428.99,9429.6,-6.550118775,-2.411460258
20000313,9279.9,9279.9,8807.36,8811.95,0.26815858,-5.042618994
20000314,8728.3,8871.83,8598.07,8835.58,-2.213210678,1.229105324
20000315,8794.3,8905.82,8638.24,8640.03,0.494558468,-1.754204428
20000316,8472.54,8714.06,8250.46,8682.76,0.927239726,2.481192181
20000317,8700.99,8799.09,8610.58,8763.27,-2.592867731,0.715780618
20000320,8509.32,8536.05,8483.41,8536.05,5.487667012,0.314126158
20000321,8438.24,9021.89,8355.89,9004.48,0.720863392,6.710404065
20000322,9009.25,9201.15,8908.32,9069.39,5.121402873,0.667536143
20000323,9198.45,9567.89,9198.45,9533.87,-0.537347373,3.646483918
20000324,9565.24,9571.28,9405.14,9482.64,3.426577409,-0.863543413
20000327,9531.91,9858.57,9531.91,9807.57,0.49991996,2.891970235
20000328,9884.18,9985.15,9772.54,9856.6,-0.516506706,-0.279031746
20000329,9852.48,9914.14,9794.48,9805.69,1.287517758,-0.474905811
20000330,9827.85,10071.26,9827.85,9931.94,-0.775175847,1.059132974
20000331,9890.89,10011.96,9798.61,9854.95,1.983571708,-0.363364672
20000401,9892.78,10050.43,9816.22,10050.43,1.35058898,1.593586434
20000405,9923.74,10238.11,9923.74,10186.17,-2.129259575,2.644466703
20000406,10225.77,10328.98,9969.28,9969.28,-0.483986807,-2.508270771
20000407,10035.26,10128.26,9913.38,9921.03,0.136477765,-1.138286402
20000408,10009.75,10061.03,9894.26,9934.57,1.941805232,-0.751067709
20000410,9962.65,10168.72,9956.65,10127.48,-0.586819228,1.654479481
20000411,10104.87,10194.91,10059.41,10068.05,-1.556011343,-0.36437876
20000412,10067.27,10149.32,9909.03,9911.39,-2.510142372,-1.548384021
20000413,9720.67,9746.99,9564.72,9662.6,-2.980460746,-0.597386806
20000414,9517.45,9662.12,9374.49,9374.61,-5.416865342,-1.500822174
20000415,9086.36,9086.36,8780.08,8866.8,1.430955925,-2.416369151
20000417,8848.16,9013.14,8796.77,8993.68,3.484113288,1.644635721
20000418,9220.96,9389.35,9220.96,9307.03,-2.17717145,0.933416911
20000419,9435.02,9477.67,9104.4,9104.4,0.051074206,-3.504179111
20000420,9084.86,9175.75,8943.89,9109.05,0.125479605,0.266267174
20000421,9130.32,9243.04,9105.31,9120.48,-3.425148676,-0.107772783
20000424,9128.95,9128.95,8808.09,8808.09,1.283252101,-3.514752518
20000425,8711.68,8923.27,8672.41,8921.12,-4.317395125,2.40412871
20000426,8992.62,9022.77,8465.76,8535.96,0.070173712,-5.078164095
20000427,8587.03,8633.39,8458.4,8541.95,3.306153747,-0.524977786
20000428,8595.01,8860.5,8478.48,8824.36,-0.532729852,2.668408763
20000429,8835.17,8906.67,8725.38,8777.35,-1.579064296,-0.654429966
20000502,8836.83,8838.78,8636.27,8638.75,-2.532195051,-2.241527788
20000503,8537.35,8587,8395.23,8420,0.063895487,-1.374548308
20000504,8444.07,8655.2,8338.92,8425.38,3.241990272,-0.221338762
20000505,8389.9,8699.02,8343.37,8698.53,-0.475942487,3.678589733
20000506,8699.48,8774.25,8620.58,8657.13,-0.473020504,-0.486810706
20000508,8669.47,8742.69,8538.5,8616.18,0.228175363,-0.614685788
20000509,8607.65,8660.77,8566.64,8635.84,-0.87970597,0.327499376
20000510,8693.87,8749.62,8559.87,8559.87,-2.452840989,-1.541315893
20000511,8427.34,8440.78,8281.68,8349.91,2.521344541,-0.918795254
20000512,8472.82,8603.87,8454.72,8560.44,-1.11466233,1.034130313
20000515,8639.94,8639.94,8461.27,8465.02,3.104540804,-2.024551096
20000516,8534.18,8733.46,8496.44,8727.82,4.100909505,2.268993623
20000517,8885.24,9131.86,8885.24,9085.74,0.016179199,2.256551314
20000518,9040.33,9135.13,9002.03,9087.21,0.358305795,0.518565141
20000519,9034.41,9146.59,9030.57,9119.77,-3.283196835,0.944832037
20000520,9093.14,9167.78,8700.19,8820.35,-0.144892209,-2.999953811
20000522,8903.32,8967.36,8800.37,8807.57,-1.550484413,-1.075441521
20000523,8811.44,8820.73,8634.73,8671.01,-1.967475531,-1.593723614
20000524,8496.06,8623.12,8470.56,8500.41,-0.733023466,0.051200203
20000525,8609.8,8643.66,8418.5,8438.1,1.438238466,-1.994239123
20000526,8397.01,8578.32,8386.37,8559.46,0.336352994,1.934617203
20000529,8593.62,8701.61,8571.35,8588.25,2.051291008,-0.062488218
20000530,8668.7,8764.42,8641.43,8764.42,1.9978504,1.104202476
20000531,8951.11,8969.65,8879.43,8939.52,-1.083838953,-0.129481148
20000601,8936.43,8961.54,8815.43,8842.63,0.461627367,-1.049636152
20000602,8979.78,9026.86,8880.98,8883.45,0.587496975,-1.07274343
20000603,9017.03,9059.88,8911.89,8935.64,0.252584034,-0.902625366
20000605,8961.36,8975.99,8894.82,8958.21,1.755484634,-0.035150915
