20040106,6170.02,6170.02,6110.69,6144.01
20040113,6239.16,6255.94,6195.64,6210.22
20040128,6360.71,6421.45,6335.54,6386.25
20040204,6271.54,6297.92,6233.88,6241.39
20040211,6518.16,6518.16,6440.3,6454.39
20040218,6656.1,6661.13,6586.74,6605.85
20040225,6619.69,6672.24,6595.24,6644.28
20040303,6981.54,7003.88,6930.01,6932.17
20040310,6967.16,6995.48,6874.91,6874.91
20040317,6654.47,6669.93,6577.98,6577.98
20040324,6265.74,6265.74,6100.83,6213.56
20040331,6554.95,6569.56,6482.81,6522.19
20040407,6642.43,6657.42,6606.83,6646.74
20040414,6772.42,6880.18,6772.42,6880.18
20040421,6801.75,6844.74,6792.15,6810.25
20040428,6636.3,6673.05,6556.87,6574.75
20040505,6190.9,6190.9,5854.23,5854.23
20040512,5970.56,6026.64,5950.51,5958.79
20040519,5690.18,5861.53,5684.52,5860.58
20040526,6098.53,6116.45,6026.9,6027.27
20040602,5908.01,5945.54,5875.22,5875.67
20040609,5972.13,6010.05,5948.93,5965.7
20040616,5722.18,5722.18,5526.6,5560.16
20040624,5765.65,5799.81,5720.38,5779.09
20040701,5849.74,5870.59,5810.88,5836.91
20040708,5743.82,5780.68,5709.61,5713.39
20040715,5596.07,5611.64,5506.21,5542.8
20040722,5301.54,5395.78,5285.16,5387.96
20040729,5378.23,5399.22,5349.66,5349.66
20040805,5334.61,5442.32,5255.06,5427.61
20040812,5349.53,5372.76,5329.75,5368.02
20040819,5490.68,5605.04,5488.81,5602.99
20040830,5791.87,5819.34,5771.03,5788.94
20040906,5747.34,5784.79,5712.95,5775.99
20040913,5917.61,5942.16,5888.95,5928.22
20040920,5846.74,5892.36,5814.15,5864.54
20040927,5872.02,5884.25,5832.37,5849.22
20041005,6088.05,6111.23,6063.01,6081.01
20041012,6073.47,6077.97,5979.56,5979.56
20041019,5815.91,5824.14,5765.32,5807.79
20041027,5663.76,5676.94,5597.8,5650.97
20041103,5761.48,5862.85,5744.42,5862.85
20041110,5948.38,5957.58,5899.25,5948.49
20041117,5916.12,6028.68,5904.61,6028.68
20041124,5868.73,5918.7,5862.99,5911.31
20041201,5778.06,5815.87,5745.05,5798.62
20041208,5908.92,5908.92,5879.88,5892.51
20041215,5930.85,6011.12,5912.95,6002.58
20041222,6008.67,6043.77,6001.52,6001.52
20041229,6038.14,6102.89,6038.14,6088.49
20050105,5999.47,6030.19,5988.37,5988.37
20050112,5957.9,5978.41,5878.39,5879.08
20050119,5952.59,5961.78,5895.35,5895.35
20050126,5815.48,5847.41,5810.14,5835.37
20050202,6016.33,6064.66,6010.76,6018.69
20050217,6118.62,6139.65,6072.16,6072.16
20050224,6123.59,6171.56,6109.9,6128.34
20050304,6191.42,6219.07,6178.26,6193.62
20050311,6225.75,6238.43,6194.14,6204.23
20050318,6039.23,6054.75,6018.63,6043.95
20050325,6018.79,6065.91,6016.48,6065.91
20050401,6010.71,6028.99,5959.28,6028.75
20050411,6021.33,6021.33,5969.4,5979.42
20050418,5809.76,5809.76,5679.35,5715.16
20050425,5753.24,5771.38,5727.42,5758.31
20050503,5845.14,5865.9,5818.22,5818.22
20050510,5973.37,5976.83,5939.48,5949.8
20050517,5939.31,5943.92,5879.19,5894.01
20050524,5888.85,5925.88,5888.85,5909.1
20050531,5998.9,6026.53,5981.24,6011.56
20050607,6144.25,6146.94,6096.84,6105.79
20050614,6244.56,6266.25,6205.76,6205.76
20050621,6304.33,6304.88,6265.69,6278.46
20050628,6303.66,6323.1,6287.8,6316.84
20050705,6269.78,6279.2,6232.04,6232.04
20050712,6337.5,6365.76,6337.5,6358.81
20050720,6438.22,6480.97,6415.78,6423.81
20050727,6364.01,6376.05,6305.93,6327.25
20050803,6391.68,6455.57,6379.51,6455.57
20050811,6362.62,6380.39,6326.37,6353.71
20050818,6252.32,6260.28,6204.42,6205.09
20050825,6103.46,6153.62,6097.23,6109.66
20050902,6081.71,6116.05,6075.35,6116.05
20050909,6161.8,6167.9,6108.4,6119.06
20050916,6080.19,6086.88,6015.56,6031.24
20050923,5957.79,5973.72,5899.59,5925.54
20050930,6053.59,6118.61,6047.2,6118.61
20051007,6090.99,6112.83,6076.15,6081.84
20051017,5990.23,5991.35,5826.27,5826.27
20051024,5761.33,5766.35,5713.63,5717.28
20051031,5692.82,5774.61,5681.2,5764.3
20051107,5905.36,5905.36,5842.37,5860.39
20051114,6066.24,6090.87,6061.22,6083.62
20051121,6130.8,6138.4,6093.44,6103.42
20051128,6167.08,6212.35,6156.29,6203.84
20051205,6280.81,6348.31,6244.49,6348.31
20051212,6272.61,6272.61,6206.83,6266.29
20051219,6386.36,6439.2,6374.49,6431.42
20051226,6565.67,6573.97,6530.76,6534.77
20060102,6457.61,6492.92,6424.03,6462.06
20060109,6752.09,6763.86,6708.59,6742.39
20060116,6680.88,6733.52,6664.8,6724.18
20060123,6385.88,6417.72,6373.63,6381.97
20060207,6692.42,6747.43,6681.53,6720.08
20060214,6553.28,6613.86,6540.71,6612.97
20060221,6708.21,6717.53,6631.51,6631.51
20060301,6518,6636.92,6518,6613.39
20060308,6487.07,6521.27,6436.14,6459.57
20060315,6516.14,6534.61,6478.71,6518.7
20060322,6419.46,6441.27,6387.36,6391.26
20060329,6447.7,6498.03,6444.4,6498.03
20060406,6724.97,6760.82,6710.68,6760.82
20060413,6850.19,6868.74,6828.95,6855.74
20060420,7061.38,7107.68,7030.89,7102.74
20060427,7203.75,7229.35,7136.21,7136.21
20060505,7409.65,7455.83,7355.42,7370.44
20060512,7269.92,7326.48,7267.79,7278.96
20060519,7040.42,7097.27,7010.69,7074.15
20060526,6951.76,6976.33,6856.55,6879.51
20060605,6956.77,6967.38,6700.47,6715.27
20060612,6384.32,6443.21,6339.24,6442.9
20060619,6576.55,6603.98,6541.33,6583.04
